ID;QUERY;CAT;DIFFICULTY;INT-ID;REL;EQV;COMMENT;;;;;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;0;3;;;earn money;at;home;scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;1;1;;;earn money;at;https://en.wikipedia.org/wiki/Home,_Kansas;scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;2;1;;;earn money;at;https://en.wikipedia.org/wiki/Home,_Pennsylvania;scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;3;1;;;earn money;at;https://en.wikipedia.org/wiki/Home,_Washington;scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;4;1;;;earn money;at;https://en.wikipedia.org/wiki/Home,_West_Virginia;scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;5;1;;;earn money;at;https://en.wikipedia.org/wiki/HOME_(Manchester);scam;;;;
ysqle-trec-2010-113-1;earn money at home scam;ConQ;2;6;1;;;earn money;at;https://en.wikipedia.org/wiki/HOME_Investment_Partnerships_Program;scam;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;0;3;;;earthquake data;;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/Earthquake_(Samurai_Shodown);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/Earthquake_(film);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;3;1;;;https://en.wikipedia.org/wiki/Earthquake_(2016_film);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;4;1;;;https://en.wikipedia.org/wiki/Earthquake_(album);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/Earthquake_(DJ_Fresh_and_Diplo_song);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;6;1;;;https://en.wikipedia.org/wiki/Earthquake_(Labrinth_song);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;7;1;;;https://en.wikipedia.org/wiki/Earthquake_(Lil_Wayne_song);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;8;1;;;https://en.wikipedia.org/wiki/Earthquake_(Little_Boots_song);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;9;1;;;https://en.wikipedia.org/wiki/Earthquake_(M%C3%BDa_song);data;;;;;;
ysqle-trec-2011-18-0;earthquake data;ConQ;2;10;1;;;https://en.wikipedia.org/wiki/Earthquake_(comedian);data;;;;;;
ysqle-yahoo-85-0;earthquake hits japan;ConQ;1;0;3;;;earthquake;hits;https://en.wikipedia.org/wiki/Japan;;;;;
ysqle-yahoo-85-0;earthquake hits japan;ConQ;1;1;2;;;earthquake;hits;https://en.wikipedia.org/wiki/Japan,_Missouri;;;;;
ysqle-trec-2011-18-1;earthquake incidence worldwide;ConQ;1;0;3;;;earthquake incidence;worldwide;;;;;;
ysqle-trec-2011-18-2;earthquake mapping;ConQ;1;0;3;;;earthquake;mapping;;;;;;
erd14-TREC-22;east ridge high school;LQ;2;0;3;;;https://en.wikipedia.org/wiki/East_Ridge_High_School_(Florida);;;;;;;
erd14-TREC-22;east ridge high school;LQ;2;1;3;;;https://en.wikipedia.org/wiki/East_Ridge_High_School_(Kentucky);;;;;;;
erd14-TREC-22;east ridge high school;LQ;2;2;3;;;https://en.wikipedia.org/wiki/East_Ridge_High_School_(Minnesota);;;;;;;
erd14-TREC-22;east ridge high school;LQ;2;3;3;;;https://en.wikipedia.org/wiki/East_Ridge_High_School_(Tennessee);;;;;;;
ysqle-yahoo-361-0;ebay;LQ;1;0;3;;;https://en.wikipedia.org/wiki/EBay;;;;;;;
ysqle-yahoo-334-0;ebay.com;RLQ;1;0;3;;;ebay.com;;;;;;;
ysqle-yahoo-506-0;ed begley jr;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Ed_Begley_Jr.;;;;;;;
ysqle-yahoo-405-1;edens edge;LQ;2;0;3;;;https://en.wikipedia.org/wiki/Edens_Edge;;;;;;;
ysqle-yahoo-405-1;edens edge;LQ;2;1;3;;;https://en.wikipedia.org/wiki/Edens_Edge_(album);;;;;;;
ysqle-yahoo-405-1;edens edge;LQ;2;2;3;;;https://en.wikipedia.org/wiki/Edens_Edge_(EP);;;;;;;
ysqle-trec-2012-42-4;effective water turbines types;CatQ;3;0;3;;;effective;water turbines types;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;0;2;;;https://en.wikipedia.org/wiki/Gustave_Eiffel;;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;1;1;;;https://en.wikipedia.org/wiki/Eiffel_Tower;;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;2;3;;;https://en.wikipedia.org/wiki/Eiffel_(company);;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;3;1;;;https://en.wikipedia.org/wiki/Eiffel_65;;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;4;3;;;https://en.wikipedia.org/wiki/Eiffel_(band);;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;5;3;;;https://en.wikipedia.org/wiki/Eiffel_(programming_language);;;;;;;
esdbpediav2-INEX_LD-2009096;eiffel;LQ;2;6;2;;;https://en.wikipedia.org/wiki/Erika_Eiffel;;;;;;;
esdbpediav2-INEX_LD-2010057;einstein relativity theory;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Albert_Einstein;https://en.wikipedia.org/wiki/Theory_of_relativity;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;0;3;1;;https://www.yelp.com/biz/the-outlet-shoppes-at-el-paso-canutillo;;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;1;2;0;;https://en.wikipedia.org/wiki/El_Paso;outlet mall;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;2;1;;The user might have wanted to ask for an outlet mall in El Paso, Cesar;https://en.wikipedia.org/wiki/El_Paso,_Cesar;outlet mall;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;3;1;;The user might have wanted to ask for an outlet mall in El Paso, Canary Islands;https://en.wikipedia.org/wiki/El_Paso,_Canary_Islands;outlet mall;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;4;1;;The user might have wanted to ask for an outlet mall in El Paso, Arkansas;https://en.wikipedia.org/wiki/El_Paso,_Arkansas;outlet mall;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;5;1;;The user might have wanted to ask for an outlet mall in El Paso, Illinois;https://en.wikipedia.org/wiki/El_Paso,_Illinois;outlet mall;;;;;;
ysqle-yahoo-509-3;el paso outlet mall;LQ;2;6;1;;The user might have wanted to ask for an outlet mall in El Paso, Wisconsin;https://en.wikipedia.org/wiki/El_Paso,_Wisconsin;outlet mall;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;0;3;;;https://en.wikipedia.org/wiki/El_Salvador;;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;1;3;;;https://en.wikipedia.org/wiki/El_Salvador,_Chile;;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;2;3;;;https://en.wikipedia.org/wiki/El_Salvador,_Cuba;;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;3;3;;;https://en.wikipedia.org/wiki/El_Salvador,_Misamis_Oriental;;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;4;3;;;https://en.wikipedia.org/wiki/El_Salvador_(Athlete_song);;;;;;;
esdbpediav2-SemSearch_ES-28;el salvador;LQ;2;5;3;;;https://en.wikipedia.org/wiki/El_Salvador_(Peter,_Paul_and_Mary_song);;;;;;;
esdbpediav2-INEX_LD-2010020;electricity source in france;ConQ;2;0;3;;;electricity source;in;https://en.wikipedia.org/wiki/France;;;;;
erd14-TREC-23;electronic skeet shoot;ConQ;2;0;3;;;electronic;https://en.wikipedia.org/wiki/Skeet_Shoot;;;;;;
ysqle-yahoo-139-3;elizabeth banks baby;RQ;2;0;3;;;https://en.wikipedia.org/wiki/Elizabeth_Banks;baby;;;;;;
ysqle-yahoo-139-3;elizabeth banks baby;RQ;2;1;3;;;https://en.wikipedia.org/wiki/Elizabeth_Banks_(journalist);baby;;;;;;
ysqle-yahoo-192-0;elizabeth essex;LQ;1;0;3;;;http://www.elizabethessex.com/;;;;;;;
ysqle-yahoo-523-5;ellen degeneres;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Ellen_DeGeneres;;;;;;;
ysqle-yahoo-425-5;ellen douglas dies;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Ellen_Douglas;dies;;;;;;
ysqle-trec-2010-103-1;elliptical trainer benefits;ConQ;1;0;3;;;elliptical trainer;benefits;;;;;;
ysqle-yahoo-495-12;elmington park nashville;LQ;1;0;3;;;https://www.yelp.com/biz/elmington-park-nashville;;;;;;;
esdbpediav2-SemSearch_ES-30;eloan line of credit;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/E-Loan;line of credit;;;;;;
esdbpediav2-SemSearch_ES-30;eloan line of credit;ConQ;2;1;1;;;https://en.wikipedia.org/wiki/E-Loan;https://en.wikipedia.org/wiki/Line_of_Credit_(film);;;;;;
ysqle-yahoo-479-2;emily squires dies;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Emily_Squires;dies;;;;;;
ysqle-trec-2011-13-0;employ warrant officer;ConQ;1;0;3;;;employ;warrant officer;;;;;;
ysqle-trec-2011-13-1;employ warrant officer military services;ConQ;1;0;3;;;employ;warrant officer;military services;;;;;
ysqle-trec-2013-55-0;employee evaluation;ConQ;1;0;3;;;employee evaluation;;;;;;;
ysqle-trec-2013-54-2;employee fraud best practice;ConQ;1;0;3;;;employee fraud;best practice;;;;;;
ysqle-yahoo-305-2;english premier league;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Premier_League;;;;;;;
ysqle-yahoo-517-2;epicurious;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Epicurious;;;;;;;
erd14-TREC-24;equal opportunity employer;ConQ;1;0;3;;;equal opportunity;employer;;;;;;
ysqle-trec-2010-42-0;er download watch online;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/ER_(TV_series);download;watch online;;;;;
ysqle-trec-2010-42-0;er download watch online;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/E/R;download;watch online;;;;;
erd14-TREC-25;er tv show;LQ;1;0;3;;;https://en.wikipedia.org/wiki/ER_(TV_series);;;;;;;
erd14-TREC-25;er tv show;LQ;1;1;2;;;https://en.wikipedia.org/wiki/E/R;;;;;;;
ysqle-yahoo-149-0;espn;LQ;1;0;3;;;https://en.wikipedia.org/wiki/ESPN;;;;;;;
ysqle-trec-2010-34-0;espn nba finals highlights;ConQ;2;0;3;1;;https://en.wikipedia.org/wiki/ESPN;https://en.wikipedia.org/wiki/NBA_Finals;highlights;;;;;
ysqle-trec-2010-34-0;espn nba finals highlights;ConQ;2;1;2;0;;https://en.wikipedia.org/wiki/ESPN;https://en.wikipedia.org/wiki/National_Basketball_Association;finals;highlights;;;;
ysqle-trec-2010-34-0;espn nba finals highlights;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/ESPN;https://en.wikipedia.org/wiki/National_Boxing_Association;finals;highlights;;;;
ysqle-yahoo-71-1;etihad;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Etihad_Airways;;;;;;;
ysqle-yahoo-71-1;etihad;LQ;1;1;3;;;https://en.wikipedia.org/wiki/Etihad_Rail;;;;;;;
ysqle-trec-2013-128-0;eu economic indicators;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/European_Union;economic indicators;;;;;;
ysqle-trec-2013-58-1;european union economic crisis;RQ;1;0;3;;;https://en.wikipedia.org/wiki/European_Union;economic crisis;;;;;;
ysqle-trec-2013-58-2;european union economic crisis greece;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/European_Union;economic crisis;https://en.wikipedia.org/wiki/Greece;;;;;
ysqle-trec-2013-58-2;european union economic crisis greece;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/European_Union;https://en.wikipedia.org/wiki/Greek_government-debt_crisis;;;;;;
ysqle-trec-2013-58-3;european union economic crisis portugal;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/European_Union;economic crisis;https://en.wikipedia.org/wiki/Portugal;;;;;
ysqle-trec-2013-58-4;european union economic crisis spain;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/European_Union;economic crisis;https://en.wikipedia.org/wiki/Spain;;;;;
ysqle-trec-2013-58-4;european union economic crisis spain;ConQ;2;1;3;;;https://en.wikipedia.org/wiki/European_Union;https://en.wikipedia.org/wiki/2008%E2%80%93present_Spanish_financial_crisis;;;;;;
ysqle-trec-2013-133-0;eurozone crisis;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/Eurozone;crisis;;;;;;
ysqle-trec-2013-119-0;eurozone crisis economic actions;ConQ;2;0;3;1;;https://en.wikipedia.org/wiki/European_debt_crisis;economic actions;;;;;;
ysqle-trec-2013-119-0;eurozone crisis economic actions;ConQ;2;1;2;0;;https://en.wikipedia.org/wiki/Eurozone;crisis;economic actions;;;;;
ysqle-trec-2013-59-0;eurozone crisis responses;ConQ;2;0;3;1;;https://en.wikipedia.org/wiki/European_debt_crisis;responses;;;;;;
ysqle-trec-2013-59-0;eurozone crisis responses;ConQ;2;1;2;0;;https://en.wikipedia.org/wiki/Eurozone;crisis;responses;;;;;
ysqle-trec-2013-60-0;eurozone portugal leader actions;ConQ;2;0;3;1;;https://en.wikipedia.org/wiki/Eurozone;https://en.wikipedia.org/wiki/Marcelo_Rebelo_de_Sousa;actions;;;;;
ysqle-trec-2013-60-0;eurozone portugal leader actions;ConQ;2;1;3;0;;https://en.wikipedia.org/wiki/Eurozone;https://en.wikipedia.org/wiki/Portugal;leader;actions;;;;
ysqle-trec-2013-60-1;eurozone spain leader actions;ConQ;2;0;3;1;;https://en.wikipedia.org/wiki/Eurozone;https://en.wikipedia.org/wiki/Mariano_Rajoy;actions;;;;;
ysqle-trec-2013-60-1;eurozone spain leader actions;ConQ;2;1;3;0;;https://en.wikipedia.org/wiki/Eurozone;https://en.wikipedia.org/wiki/Spain;leader;actions;;;;
ysqle-yahoo-395-4;eva longoria in tears;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Eva_Longoria;in;tears;;;;;
ysqle-trec-2013-55-1;evaluate employees;ConQ;1;0;3;;;evaluate;employees;;;;;;
ysqle-trec-2013-118-0;evaluating employees;ConQ;1;0;3;;;evaluating;employees;;;;;;
ysqle-yahoo-352-1;evan rachel wood;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Evan_Rachel_Wood;;;;;;;
ysqle-trec-2013-56-1;events ideas student association;ConQ;1;0;3;;;events;ideas;student association;;;;;
ysqle-trec-2013-56-0;events ideas students community;ConQ;1;0;3;;;events;ideas;students community;;;;;
ysqle-yahoo-271-3;exam;ConQ, LQ;1;0;3;;;exam;;;;;;;
ysqle-yahoo-271-3;exam;ConQ, LQ;1;1;3;;;https://en.wikipedia.org/wiki/Exam_(2009_film);;;;;;;
ysqle-yahoo-271-3;exam;ConQ, LQ;1;2;3;;;https://en.wikipedia.org/wiki/Exam_(2003_film);;;;;;;
ysqle-yahoo-523-19;example reference page;ConQ;1;0;3;;;example;reference page;;;;;;
ysqle-yahoo-523-20;example reference page for resume;ConQ;1;0;3;;;example;reference page;for;resume;;;;
ysqle-trec-2013-50-6;exercises for fitness;ConQ;1;0;3;;;exercises;for;fitness;;;;;
ysqle-trec-2013-50-6;exercises for fitness;ConQ;1;1;1;;;exercises;for;https://en.wikipedia.org/wiki/Fitness_(magazine);;;;;
ysqle-trec-2013-125-0;existence god naturalism theory;ConQ;2;0;3;;;existence;https://en.wikipedia.org/wiki/God;naturalism theory;;;;;
ysqle-yahoo-510-16;expedia;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Expedia;;;;;;;
ysqle-yahoo-510-16;expedia;LQ;1;1;2;;;https://en.wikipedia.org/wiki/Expedia_Group;;;;;;;
ysqle-yahoo-516-19;exxon gas station;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Exxon;gas station;;;;;;
ysqle-trec-2013-49-0;face transplant;ConQ;1;0;3;;;face transplant;;;;;;;
ysqle-trec-2013-113-0;face transplants;ConQ;1;0;3;;;face transplants;;;;;;;
ysqle-trec-2013-22-0;face transplants wiki;ConQ;1;0;3;;;face transplants;https://en.wikipedia.org/wiki/Wikipedia;;;;;;
ysqle-yahoo-191-0;facebook;LQ;1;0;3;;;https://en.wikipedia.org/wiki/Facebook;;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Facebook;log;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log_(magazine);;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;2;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Russia;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;3;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Kranjska_Gora;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;4;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Lukovica;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;5;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Mokronog-Trebelno;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;6;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Rogatec;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;7;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Ru%C5%A1e;;;;;;
ysqle-yahoo-13-9;facebook log;ConQ;2;8;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Log,_Sevnica;;;;;;
ysqle-yahoo-456-0;facebook log in;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Facebook;log in;;;;;;
ysqle-yahoo-68-1;facebook login;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Facebook;login;;;;;;
ysqle-yahoo-68-1;facebook login;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Facebook;"https://en.wikipedia.org/wiki/;login:";;;;;;
ysqle-yahoo-68-1;facebook login;ConQ;1;2;1;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Login,_Carmarthenshire;;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;0;3;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Barack_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Michelle_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Sarah_Onyango_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Florent_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;4;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/J%C5%8Dk%C5%8D_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Natsuki_Obama;slur;;;;;
ysqle-yahoo-150-0;facebook obama slur;ConQ;2;6;2;;;https://en.wikipedia.org/wiki/Facebook;https://en.wikipedia.org/wiki/Youssef_Obama;slur;;;;;
ysqle-yahoo-357-1;facebook sign up;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Facebook;sign up;;;;;;
ysqle-yahoo-448-1;facebook yahoo.com;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Facebook;yahoo.com;;;;;;
ysqle-yahoo-331-0;facebook.com;RLQ;1;0;3;;;facebook.com;;;;;;;
ysqle-trec-2010-48-1;facial flushing;ConQ;1;0;3;;;facial flushing;;;;;;;
ysqle-trec-2010-48-0;facial flushing and high blood pressure;ConQ;1;0;3;;;facial flushing;and;high blood pressure;;;;;
erd14-TREC-26;fact on uranus;ConQ;2;0;3;;;fact;on;https://en.wikipedia.org/wiki/Uranus;;;;;
erd14-TREC-26;fact on uranus;ConQ;2;1;3;;;fact;on;https://en.wikipedia.org/wiki/Uranus_(mythology);;;;;
erd14-TREC-26;fact on uranus;ConQ;2;2;3;;;fact;on;https://en.wikipedia.org/wiki/Uranus_(EP);;;;;
erd14-TREC-26;fact on uranus;ConQ;2;3;3;;;fact;on;https://en.wikipedia.org/wiki/Uranus_(film);;;;;
ysqle-yahoo-516-5;fandango movies times;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Fandango_(company);movies;times;;;;;
ysqle-yahoo-516-7;fandango.com;RLQ;1;0;3;;;fandango.com;;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;0;3;;;https://en.wikipedia.org/wiki/The_Forum_of_Fargo-Moorhead;;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;1;1;;;https://en.wikipedia.org/wiki/Fargo,_North_Dakota;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;2;1;;;https://en.wikipedia.org/wiki/Fargo_(film);forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;3;1;;;https://en.wikipedia.org/wiki/Fargo_(TV_series);forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;4;1;;;https://en.wikipedia.org/wiki/Fargo,_Arkansas;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;5;1;;;https://en.wikipedia.org/wiki/Fargo,_California;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;6;1;;;https://en.wikipedia.org/wiki/Fargo,_Georgia;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;7;1;;;https://en.wikipedia.org/wiki/Fargo,_Indiana;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;8;1;;;https://en.wikipedia.org/wiki/Fargo,_Ohio;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;9;1;;;https://en.wikipedia.org/wiki/Fargo,_Oklahoma;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;10;1;;;https://en.wikipedia.org/wiki/Fargo,_Wisconsin;forum;;;;;;
ysqle-yahoo-456-2;fargo forum;ConQ, LQ;2;11;1;;;https://en.wikipedia.org/wiki/FARGO_(programming_language);forum;;;;;;
ysqle-yahoo-426-5;fathead sports;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Fathead_(brand);sports;;;;;;
ysqle-yahoo-426-5;fathead sports;ConQ;1;1;1;;;https://en.wikipedia.org/wiki/Fathead_(musician);sports;;;;;;
ysqle-yahoo-426-5;fathead sports;ConQ;1;2;1;;;https://en.wikipedia.org/wiki/Fathead_(band);sports;;;;;;
ysqle-yahoo-264-0;fay observer;LQ;1;0;3;;;https://en.wikipedia.org/wiki/The_Fayetteville_Observer;;;;;;;
ysqle-trec-2011-34-2;fee of advice;ConQ;1;0;3;;;fee;of;advice;;;;;
ysqle-yahoo-514-1;female reproductive system;ConQ;1;0;3;;;female reproductive system;;;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;0;3;;;fence;material;;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;1;2;;;https://en.wikipedia.org/wiki/Fence_(magazine);https://en.wikipedia.org/wiki/Material_(band);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;2;2;;;https://en.wikipedia.org/wiki/Fence_(magazine);https://en.wikipedia.org/wiki/Material_(Moebius_%26_Plank_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;3;2;;;https://en.wikipedia.org/wiki/Fence_(magazine);https://en.wikipedia.org/wiki/Material_(Aco_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;4;2;;;https://en.wikipedia.org/wiki/Fence_(magazine);https://en.wikipedia.org/wiki/Material_(Casiopea_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;5;2;;;https://en.wikipedia.org/wiki/Fence_(magazine);https://en.wikipedia.org/wiki/Material_(film);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;6;1;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;material;;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;7;2;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;https://en.wikipedia.org/wiki/Material_(band);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;8;2;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;https://en.wikipedia.org/wiki/Material_(Moebius_%26_Plank_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;9;2;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;https://en.wikipedia.org/wiki/Material_(Aco_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;10;2;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;https://en.wikipedia.org/wiki/Material_(Casiopea_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;11;2;;;https://en.wikipedia.org/wiki/Fence,_Wisconsin;https://en.wikipedia.org/wiki/Material_(film);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;12;1;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;material;;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;13;2;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;https://en.wikipedia.org/wiki/Material_(band);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;14;2;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;https://en.wikipedia.org/wiki/Material_(Moebius_%26_Plank_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;15;2;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;https://en.wikipedia.org/wiki/Material_(Aco_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;16;2;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;https://en.wikipedia.org/wiki/Material_(Casiopea_album);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;17;2;;;https://en.wikipedia.org/wiki/Fence_(community),_Wisconsin;https://en.wikipedia.org/wiki/Material_(film);;;;;;
ysqle-trec-2010-13-1;fence material;ConQ;2;18;1;;;https://en.wikipedia.org/wiki/Fence,_Lancashire;material;;;;;;
